url,filename,test
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_lh_garlicgrilledshrimp.jpg?sfvrsn=2&size=1125,lobster-artichoke-dip.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/seaside_shrimp_trio.jpg?sfvrsn=2&size=1125,shrimp_wood_grilled_chicken_usa.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/parmesan_crusted_tilapia.jpg?sfvrsn=2&size=1125,kids_macaroni_and_cheese.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/Headers/lobster-lovers-dream.jpeg?sfvrsn=0,crunchy_popcorn_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/navigation/store-locator-bg.jpg,classic-caesar-salad.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/4coursefeast.jpg?sfvrsn=2&size=1125,coastal_soup_and_salad.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/news-press/grand-seafood-feast.png?sfvrsn=0,lunch-item-detail-page-header_1800x614.jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_garlic_grilled_shrimp.jpg?sfvrsn=2&size=1125,rl_desktop_menu_detail-addside.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/center_cut_ny_strip_steak.jpg?sfvrsn=2&size=1125,m_woodgrilled_lobsteshrimpsalmon_us.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wild_flounder_lunch.jpg?sfvrsn=2&size=1125,kids_popcorn_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/maple_glazed_chicken.jpg?sfvrsn=2&size=1125,hero_lobsterloversdream_440.jpeg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_classic_caesar_salad.jpg?sfvrsn=2&size=1125,detailpageimage_lobsterroll_333x227.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/hand_breaded_shrimp.jpg?sfvrsn=2&size=1125,crablegs_1800x614_core.jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/news-press/lobster-mix-match.jpeg?sfvrsn=0,d_menus_deatil_dish_image_0024_sweet_chili_shrimp.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_chicken_fingers_ketchup.jpg?sfvrsn=2&size=1125,sweet-chili-shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_peppercorn_sirloin_and_shrimp.jpg?sfvrsn=2&size=1125,rl_desktop_menu_detail-addmeal.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_skewers_shrimp.jpg?sfvrsn=2&size=1125,m_woodgrilledcheeseburger_cheese_073.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lighter-fare/lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg?sfvrsn=2&size=1125,rock_lobster_tail_us.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sweet_chili_shrimp.jpg?sfvrsn=2&size=1125,341x341_sillydad.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/ny_strip_and_lobster_tail.jpg?sfvrsn=2&size=1125,crunch-fried_fish_sandwich.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/walts_favorite_shrimp.jpg?sfvrsn=2&size=1125,bigger_better_shrimpb2929bc52fd36f18be94ff4100d9e22d.jpg,sfvrsn=2
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/what-you-could-win.jpg,crab_lovers_dream_promo.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/fried_oyster.jpg?sfvrsn=2&size=1125,gc-desktop-right.png,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/jumbo_coconut_shrimp.jpg?sfvrsn=2&size=1125,bar_harbor_lobster_bake.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_tacos.jpg?sfvrsn=2&size=1125,crab_linguini_alfredo.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_broiled_fish.jpg?sfvrsn=2&size=1125,grilledchicken_kidsentree_must_265_r2.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-crab-and-seafood-stuffed-mushroom.jpg?sfvrsn=2&size=1125,hand-battered-fish-and-chips.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/parrot-isle-jumbo-coconut-shrimp.jpg?sfvrsn=2&size=1125,manhattan-chowder.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_tacos.jpg?sfvrsn=0&size=1125,1800x614_snowcrablegs.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-artichoke-dip.jpg?sfvrsn=2&size=1125,image-3-(1).jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_wood_grilled_chicken_usa.jpg?sfvrsn=2&size=1125,image-3.jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_macaroni_and_cheese.jpg?sfvrsn=2&size=1125,seaside_sampler.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunchy_popcorn_shrimp.jpg?sfvrsn=2&size=1125,roastedmainelobsterbake_grabs_088_r2.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/classic-caesar-salad.jpg?sfvrsn=2&size=1125,woodgrilledchickensandwich_121_r2.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/coastal_soup_and_salad.jpg?sfvrsn=2&size=1125,cup-of-soup-and-salad.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/Headers/lunch-item-detail-page-header_1800x614.jpg?sfvrsn=0&size=1125,salli.png,sfvrsn=2
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/rl_desktop_menu_detail-addside.jpg,mussels.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_peppercorn_sirloin.jpg?sfvrsn=2&size=1125,alaskan_bairdi_crab_legs.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_woodgrilled_lobsteshrimpsalmon_us.jpg?sfvrsn=2&size=1125,chicken_wings.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_popcorn_shrimp.jpg?sfvrsn=2&size=1125,lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/news-press/hero_lobsterloversdream_440.jpeg?sfvrsn=0,new-england-clam-chowder.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/Headers/detailpageimage_lobsterroll_333x227.jpg?sfvrsn=0,341x341_kid.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crablegs_1800x614_core.jpg?sfvrsn=0&size=1125,live_maine_lobster.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/Teasers/d_menus_deatil_dish_image_0024_sweet_chili_shrimp.jpg?sfvrsn=0,creamy-potato-bacon-soup.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sweet-chili-shrimp.jpg?sfvrsn=2&size=1125,341x341_lobstergirl.jpg,sfvrsn=0
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/rl_desktop_menu_detail-addmeal.jpg,menu-fresh-fish.jpg,sfvrsn=6
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_woodgrilledcheeseburger_cheese_073.jpg?sfvrsn=2&size=1125,mozzarella_sticks_crave.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/rock_lobster_tail_us.jpg?sfvrsn=2&size=1125,ribbon-es.png,sfvrsn=2
https://www.redlobster.com/images/default-source/images/social-photos/341x341_sillydad.jpg?sfvrsn=0,lobsterworthy_341x341.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunch-fried_fish_sandwich.jpg?sfvrsn=2&size=1125,homemade-berry-shortcake_8in.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/news-press/bigger_better_shrimpb2929bc52fd36f18be94ff4100d9e22d.jpg?sfvrsn=2,le_1995.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/news-press/crab_lovers_dream_promo.jpg?sfvrsn=0,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/gc-desktop-right.png,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/bar_harbor_lobster_bake.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crab_linguini_alfredo.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/grilledchicken_kidsentree_must_265_r2.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/hand-battered-fish-and-chips.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/manhattan-chowder.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/1800x614_snowcrablegs.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/Headers/image-3-(1).jpg?sfvrsn=0&size=1125,,
https://www.redlobster.com/images/default-source/Headers/image-3.jpg?sfvrsn=0&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/seaside_sampler.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/roastedmainelobsterbake_grabs_088_r2.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/woodgrilledchickensandwich_121_r2.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_liguini_alfredo.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cup-of-soup-and-salad.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/news-press/leadership/salli.png?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mussels.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/news-press/alaskan_bairdi_crab_legs.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/chicken_wings.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/new-england-clam-chowder.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cajun_chicken_linguine_alfredo.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/image-1.jpg?sfvrsn=0&MaxWidth=750&MaxHeight=&ScaleUp=false&Quality=High&Method=ResizeFitToAreaArguments&Signature=92119E57C7AE9608B40BA9C74F12E7E1E4EED503,,
https://www.redlobster.com/images/default-source/images/social-photos/341x341_kid.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/live_maine_lobster.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/creamy-potato-bacon-soup.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/social-photos/341x341_lobstergirl.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/navigation/menu-fresh-fish.jpg?sfvrsn=6,,
https://www.redlobster.com/images/default-source/images/navigation/lighter_fare.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/navigation/dinner.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mozzarella_sticks_crave.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/navigation/kids.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/image-2.jpg?sfvrsn=0&MaxWidth=750&MaxHeight=&ScaleUp=false&Quality=High&Method=ResizeFitToAreaArguments&Signature=0819AB065292FD7157048B7E628BBD9D823C3E1C,,
https://www.redlobster.com/images/default-source/images/navigation/lunch.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/events/crabfest/ribbon-es.png?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/social-photos/lobsterworthy_341x341.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/md-03.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_cocktail.jpg?sfvrsn=2&size=1125,,
https://www.redlobster.com/images/default-source/images/logos/le_1974.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/Headers/homemade-berry-shortcake_8in.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/browser_icon_firefox.png,,
https://www.redlobster.com/images/default-source/images/logos/le_1995.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/browser_icon_safari.png,,
https://www.redlobster.com/images/default-source/images/logos/le_1983.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/browser_icon_ie.png,,
https://www.redlobster.com/images/default-source/images/logos/le_1968.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/logos/le_1969.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/logos/le_1985.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/browser_icon_chrome.png,,
https://www.redlobster.com/images/default-source/images/logos/le_1986.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/logo.png,,
https://www.redlobster.com/images/default-source/images/logos/le_2004.jpg?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/misc/team-04.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/news-press/leadership/team-01.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/news-press/leadership/team-06.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/events/crabfest/ribbon-us.png?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/news-press/leadership/team-05.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/events/crabfest/ribbon-ca.png?sfvrsn=2,,
https://www.redlobster.com/images/default-source/images/news-press/leadership/team-03.jpg?sfvrsn=0,,
https://www.redlobster.com/images/default-source/images/logos/le_2009.jpg?sfvrsn=2,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/silhouette-lobster.png,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/silhouette-crab.png,,
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/Teasers/rl_logo_teaser.png?sfvrsn=0,,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/social-share-sprite.png,,
